,Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5,filename
5122,400,pub.1044262451,10.7717/peerj.690,25538868,PMC4266854,Optimization in the utility maximization framework for conservation planning: a comparison of solution procedures in a study of multifunctional agriculture,PeerJ,,,12/11/14,2014,2,,e690,All OA; Gold,Article,"Kreitler, Jason; Stoms, David M.; Davis, Frank W.",,"Kreitler, Jason (United States Geological Survey); Stoms, David M. (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara)",3,2,0,1.05,https://peerj.com/articles/690.pdf,https://app.dimensions.ai/details/publication/pub.1044262451,0103 Numerical and Computational Mathematics; 0104 Statistics; 0502 Environmental Science and Management,0103 Numerical and Computational Mathematics,0104 Statistics,01 Mathematical Sciences,05 Environmental Sciences,0502 Environmental Science and Management,Frank-W-Davis.csv
5123,100,pub.1022436076,10.1177/0096340214546839,,,Adapting to climate change in California,Bulletin of the Atomic Scientists,,,2014-09,2014,70,5,62-73,"All OA; Green, Accepted & Submitted",Article,"Davis, Frank W.; Chornesky, Elizabeth A.",,"Davis, Frank W. (); Chornesky, Elizabeth A. ()",2,1,,0.71,https://escholarship.org/content/qt1f0980gb/qt1f0980gb.pdf?t=nyizi3,https://app.dimensions.ai/details/publication/pub.1022436076,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Frank-W-Davis.csv
5124,100,pub.1028349284,10.1111/ddi.12131,,,Bioclimatic velocity: the pace of species exposure to climate change,Diversity and Distributions,,,2014-02,2014,20,2,169-180,Closed,Article,"Serra‐Diaz, Josep M.; Franklin, Janet; Ninyerola, Miquel; Davis, Frank W.; Syphard, Alexandra D.; Regan, Helen M.; Ikegami, Makihiko",,"Serra‐Diaz, Josep M. (Autonomous University of Barcelona; Arizona State University); Franklin, Janet (Arizona State University); Ninyerola, Miquel (Autonomous University of Barcelona); Davis, Frank W. (University of California, Santa Barbara); Syphard, Alexandra D. (); Regan, Helen M. (University of California, Riverside); Ikegami, Makihiko (University of California, Santa Barbara)",40,11,,5.15,,https://app.dimensions.ai/details/publication/pub.1028349284,0699 Other Biological Sciences,0699 Other Biological Sciences,06 Biological Sciences,,,,Frank-W-Davis.csv
5125,100,pub.1014885341,10.1186/2192-1709-2-30,,,Cross-scale modeling of surface temperature and tree seedling establishment in mountain landscapes,Ecological Processes,,,2013-12,2013,2,1,30,All OA; Gold,Article,"Dingman, John R; Sweet, Lynn C; McCullough, Ian; Davis, Frank W; Flint, Alan; Franklin, Janet; Flint, Lorraine E","Dingman, John R","Dingman, John R (University of California, Santa Barbara); Sweet, Lynn C (University of California, Santa Barbara); McCullough, Ian (University of California, Santa Barbara); Davis, Frank W (University of California, Santa Barbara); Flint, Alan (); Franklin, Janet (Arizona State University); Flint, Lorraine E ()",20,7,,3.74,https://ecologicalprocesses.springeropen.com/track/pdf/10.1186/2192-1709-2-30,https://app.dimensions.ai/details/publication/pub.1014885341,0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,,Frank-W-Davis.csv
5126,100,pub.1001413131,10.1016/j.renene.2013.01.055,,,Siting solar energy development to minimize biological impacts,Renewable Energy,,,2013-09,2013,57,,289-298,"All OA; Green, Published",Article,"Stoms, David M.; Dashiell, Stephanie L.; Davis, Frank W.","Stoms, David M.","Stoms, David M. (University of California, Santa Barbara); Dashiell, Stephanie L. (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara)",36,10,,9.74,https://escholarship.org/content/qt5xk5n01d/qt5xk5n01d.pdf?t=nyj0xp,https://app.dimensions.ai/details/publication/pub.1001413131,0915 Interdisciplinary Engineering; 0906 Electrical and Electronic Engineering; 0913 Mechanical Engineering,0915 Interdisciplinary Engineering,09 Engineering,0906 Electrical and Electronic Engineering,0913 Mechanical Engineering,,Frank-W-Davis.csv
5127,400,pub.1010577414,10.1371/journal.pone.0068025,23844147,PMC3699480,Carnivore Use of Avocado Orchards across an Agricultural-Wildland Gradient,PLoS ONE,,"Agriculture; Animals; California; Carnivora; Conservation of Natural Resources; Ecosystem; Foxes; Geography; Models, Biological; Persea; Population Density; Population Dynamics; Species Specificity",7/2/13,2013,8,7,e68025,All OA; Gold,Article,"Nogeire, Theresa M.; Davis, Frank W.; Duggan, Jennifer M.; Crooks, Kevin R.; Boydston, Erin E.",,"Nogeire, Theresa M. (University of Washington); Davis, Frank W. (University of California, Santa Barbara); Duggan, Jennifer M. (University of Washington); Crooks, Kevin R. (Colorado State University); Boydston, Erin E. ()",8,5,0.1,1.15,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0068025&type=printable,https://app.dimensions.ai/details/publication/pub.1010577414,0602 Ecology; 0502 Environmental Science and Management; 0604 Genetics,0602 Ecology,0502 Environmental Science and Management,0604 Genetics,05 Environmental Sciences,06 Biological Sciences,Frank-W-Davis.csv
5128,400,pub.1039725588,10.1111/gcb.12051,23504785,,Modeling plant species distributions under future climates: how fine scale do climate projections need to be?,Global Change Biology,,Biodiversity; California; Climate Change; Forecasting; Plants,2013-02,2013,19,2,473-483,"All OA; Green, Published",Article,"Franklin, Janet; Davis, Frank W.; Ikegami, Makihiko; Syphard, Alexandra D.; Flint, Lorraine E.; Flint, Alan L.; Hannah, Lee",,"Franklin, Janet (Arizona State University); Davis, Frank W. (University of California, Santa Barbara); Ikegami, Makihiko (University of California, Santa Barbara); Syphard, Alexandra D. (); Flint, Lorraine E. (); Flint, Alan L. (); Hannah, Lee (University of California, Santa Barbara; Conservation International)",188,69,3.15,35.16,https://escholarship.org/content/qt75k42636/qt75k42636.pdf?t=nyj16p,https://app.dimensions.ai/details/publication/pub.1039725588,0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,,Frank-W-Davis.csv
5129,100,pub.1011419101,10.1016/b978-0-12-384719-5.00034-4,,,"Disturbance, Mechanisms of",,Encyclopedia of Biodiversity,,2013,2013,,,562-567,Closed,Chapter,"Davis, Frank W.; Moritz, Max A.",,"Davis, Frank W. (University of California, Santa Barbara); Moritz, Max A. (University of California, Santa Barbara)",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1011419101,0602 Ecology; 0502 Environmental Science and Management,05 Environmental Sciences,06 Biological Sciences,0602 Ecology,0502 Environmental Science and Management,,Frank-W-Davis.csv
5130,100,pub.1028240699,10.1525/bio.2012.62.11.6,,,A State-Based National Network for Effective Wildlife Conservation,BioScience,,,2012-11,2012,62,11,970-976,All OA; Gold,Article,"Meretsky, Vicky J.; Maguire, Lynn A.; Davis, Frank W.; Stoms, David M.; Scott, J. Michael; Figg, Dennis; Goble, Dale D.; Griffith, Brad; Henke, Scott E.; Vaughn, Jacqueline; Yaffee, Steven L.",,"Meretsky, Vicky J. (); Maguire, Lynn A. (Duke University); Davis, Frank W. (); Stoms, David M. (); Scott, J. Michael (University of Idaho); Figg, Dennis (); Goble, Dale D. (University of Idaho); Griffith, Brad (); Henke, Scott E. (); Vaughn, Jacqueline (); Yaffee, Steven L. (University of Michigan)",10,2,,1.71,https://academic.oup.com/bioscience/article-pdf/62/11/970/731287/62-11-970.pdf,https://app.dimensions.ai/details/publication/pub.1028240699,0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,,Frank-W-Davis.csv
5131,100,pub.1020726862,10.1111/j.1757-1707.2011.01130.x,,,Modeling wildlife and other trade‐offs with biofuel crop production,GCB Bioenergy,,,2012-05,2012,4,3,330-341,All OA; Gold,Article,"Stoms, David M.; Davis, Frank W.; Jenner, Mark W.; Nogeire, Theresa M.; Kaffka, Stephen R.",,"Stoms, David M. (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara); Jenner, Mark W. (University of California, Davis); Nogeire, Theresa M. (University of California, Santa Barbara); Kaffka, Stephen R. (University of California, Davis)",20,4,,2.52,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1757-1707.2011.01130.x,https://app.dimensions.ai/details/publication/pub.1020726862,1001 Agricultural Biotechnology,1001 Agricultural Biotechnology,10 Technology,,,,Frank-W-Davis.csv
5132,100,pub.1030218838,10.1890/es11-00187.1,,,Consumer control of oak demography in a Mediterranean‐climate savanna,Ecosphere,,,2011-10,2011,2,10,21-Jan,All OA; Gold,Article,"Davis, Frank W.; Tyler, Claudia M.; Mahall, Bruce E.",,"Davis, Frank W. (University of California, Santa Barbara); Tyler, Claudia M. (University of California, Santa Barbara); Mahall, Bruce E. (University of California, Santa Barbara)",15,4,,1.58,https://doi.org/10.1890/es11-00187.1,https://app.dimensions.ai/details/publication/pub.1030218838,0602 Ecology,0602 Ecology,06 Biological Sciences,,,,Frank-W-Davis.csv
5133,100,pub.1042202820,10.1016/j.envsoft.2010.03.008,,,The power of information for targeting cost-effective conservation investments in multifunctional farmlands,Environmental Modelling & Software,,,2011-01,2011,26,1,17-Aug,"All OA; Green, Accepted & Submitted",Article,"Stoms, David M.; Kreitler, Jason; Davis, Frank W.","Stoms, David M.","Stoms, David M. (University of California, Santa Barbara); Kreitler, Jason (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara)",6,0,,1.65,https://escholarship.org/content/qt3cr2c7j6/qt3cr2c7j6.pdf?t=nyj307,https://app.dimensions.ai/details/publication/pub.1042202820,1402 Applied Economics; 0502 Environmental Science and Management,1402 Applied Economics,05 Environmental Sciences,0502 Environmental Science and Management,14 Economics,,Frank-W-Davis.csv
5134,100,pub.1027818201,10.1111/j.1526-100x.2009.00633.x,,,Shifting Baselines in a California Oak Savanna: Nineteenth Century Data to Inform Restoration Scenarios,Restoration Ecology,,,2011-01,2011,19,101,88-101,"All OA; Green, Accepted & Submitted",Article,"Whipple, Alison A.; Grossinger, Robin M.; Davis, Frank W.",,"Whipple, Alison A. (); Grossinger, Robin M. (); Davis, Frank W. (University of California, Santa Barbara)",27,6,,3.39,https://escholarship.org/content/qt7kq2046h/qt7kq2046h.pdf?t=nyj2qr,https://app.dimensions.ai/details/publication/pub.1027818201,0602 Ecology; 0502 Environmental Science and Management; 0501 Ecological Applications,0602 Ecology,0502 Environmental Science and Management,0501 Ecological Applications,05 Environmental Sciences,06 Biological Sciences,Frank-W-Davis.csv
5135,400,pub.1027608145,10.1111/j.1365-294x.2010.04726.x,20723054,,Gene movement and genetic association with regional climate gradients in California valley oak (Quercus lobata Née) in the face of climate change,Molecular Ecology,,"California; Climate Change; DNA, Chloroplast; DNA, Plant; Ecology; Genetic Variation; Genetics, Population; Genotype; Geography; Microsatellite Repeats; Models, Biological; Quercus",2010-09,2010,19,17,3806-3823,Closed,Article,"SORK, VICTORIA L.; DAVIS, FRANK W.; WESTFALL, ROBERT; FLINT, ALAN; IKEGAMI, MAKIHIKO; WANG, HONGFANG; GRIVET, DELPHINE",,"SORK, VICTORIA L. (University of California Los Angeles); DAVIS, FRANK W. (University of California, Santa Barbara); WESTFALL, ROBERT (); FLINT, ALAN (); IKEGAMI, MAKIHIKO (University of California, Santa Barbara); WANG, HONGFANG (Beijing Normal University); GRIVET, DELPHINE (Ministry of Economy, Industry and Competitiveness)",146,26,3.33,11.67,,https://app.dimensions.ai/details/publication/pub.1027608145,0604 Genetics,0604 Genetics,06 Biological Sciences,,,,Frank-W-Davis.csv
5136,100,pub.1003859531,10.1007/s11367-010-0199-9,,,Coupling GIS and LCA for biodiversity assessments of land use,The International Journal of Life Cycle Assessment,,,2010-08,2010,15,7,692-703,All OA; Gold,Article,"Geyer, Roland; Lindner, Jan P.; Stoms, David M.; Davis, Frank W.; Wittstock, Bastian","Geyer, Roland","Geyer, Roland (University of California, Santa Barbara); Lindner, Jan P. (University of Stuttgart); Stoms, David M. (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara); Wittstock, Bastian (University of Stuttgart)",52,12,,10.77,https://link.springer.com/content/pdf/10.1007%2Fs11367-010-0199-9.pdf,https://app.dimensions.ai/details/publication/pub.1003859531,0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,,Frank-W-Davis.csv
5137,100,pub.1006993864,10.1007/s11367-010-0170-9,,,Coupling GIS and LCA for biodiversity assessments of land use,The International Journal of Life Cycle Assessment,,,2010-06,2010,15,5,454-467,All OA; Gold,Article,"Geyer, Roland; Stoms, David M.; Lindner, Jan P.; Davis, Frank W.; Wittstock, Bastian","Geyer, Roland","Geyer, Roland (University of California, Santa Barbara); Stoms, David M. (University of California, Santa Barbara); Lindner, Jan P. (University of Stuttgart); Davis, Frank W. (University of California, Santa Barbara); Wittstock, Bastian (University of Stuttgart)",69,12,,14.29,https://link.springer.com/content/pdf/10.1007%2Fs11367-010-0170-9.pdf,https://app.dimensions.ai/details/publication/pub.1006993864,0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,,Frank-W-Davis.csv
5138,100,pub.1000671475,10.1016/j.foreco.2010.03.007,,,Pre-impact forest composition and ongoing tree mortality associated with sudden oak death in the Big Sur region; California,Forest Ecology and Management,,,2010-05,2010,259,12,2342-2354,Closed,Article,"Davis, Frank W.; Borchert, Mark; Meentemeyer, Ross K.; Flint, Alan; Rizzo, David M.","Davis, Frank W.","Davis, Frank W. (University of California, Santa Barbara); Borchert, Mark (); Meentemeyer, Ross K. (); Flint, Alan (); Rizzo, David M. (University of California, Davis)",35,6,,4.51,,https://app.dimensions.ai/details/publication/pub.1000671475,0602 Ecology; 0705 Forestry Sciences; 0502 Environmental Science and Management,0602 Ecology,0705 Forestry Sciences,06 Biological Sciences,05 Environmental Sciences,0502 Environmental Science and Management,Frank-W-Davis.csv
5139,100,pub.1006647731,10.1016/j.landusepol.2009.02.004,,,Strategic targeting of agricultural conservation easements as a growth management tool,Land Use Policy,,,2009-10,2009,26,4,1149-1161,Closed,Article,"Stoms, David M.; Jantz, Patrick A.; Davis, Frank W.; DeAngelo, Gregory","Stoms, David M.","Stoms, David M. (University of California, Santa Barbara); Jantz, Patrick A. (University of California, Santa Barbara); Davis, Frank W. (University of California, Santa Barbara); DeAngelo, Gregory (University of California, Santa Barbara)",19,5,,2.56,,https://app.dimensions.ai/details/publication/pub.1006647731,0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,,Frank-W-Davis.csv
5140,100,pub.1045327764,10.1016/j.foreco.2009.05.014,,,"Short distance pollen movement in a wind-pollinated tree, Quercus lobata (Fagaceae)",Forest Ecology and Management,,,2009-08,2009,258,5,735-744,Closed,Article,"Pluess, Andrea R.; Sork, Victoria L.; Dolan, Brian; Davis, Frank W.; Grivet, Delphine; Merg, Kurt; Papp, Jeanette; Smouse, Peter E.","Sork, Victoria L.","Pluess, Andrea R. (University of California Los Angeles; Swiss Federal Institute of Technology in Zurich); Sork, Victoria L. (University of California Los Angeles); Dolan, Brian (University of California Los Angeles); Davis, Frank W. (University of California, Santa Barbara); Grivet, Delphine (University of California Los Angeles); Merg, Kurt (University of California Los Angeles); Papp, Jeanette (University of California Los Angeles); Smouse, Peter E. (Rutgers, The State University of New Jersey)",52,5,,3.99,,https://app.dimensions.ai/details/publication/pub.1045327764,0604 Genetics,0604 Genetics,06 Biological Sciences,,,,Frank-W-Davis.csv
5199,100,pub.1035153212,10.1007/978-94-007-6943-4_11,,,EARTHTIME: Teaching Geochronology to High School Students in the USA,Innovations in Science Education and Technology,Geoscience Research and Outreach,,2014,2014,21,,171-189,Closed,Chapter,"Bookhagen, Britta; McLean, Noah; Buchwaldt, Robert; Rioux, Matthew; Dudás, Francis; Bowring, Samuel","Bookhagen, Britta","Bookhagen, Britta (Massachusetts Institute of Technology); McLean, Noah (Massachusetts Institute of Technology); Buchwaldt, Robert (Massachusetts Institute of Technology); Rioux, Matthew (Massachusetts Institute of Technology); Dudás, Francis (Massachusetts Institute of Technology); Bowring, Samuel (Massachusetts Institute of Technology)",1,0,,0.56,,https://app.dimensions.ai/details/publication/pub.1035153212,1303 Specialist Studies In Education; 1302 Curriculum and Pedagogy,1303 Specialist Studies In Education,1302 Curriculum and Pedagogy,13 Education,,,Matthew-E-Rioux.csv
