,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Galen D Stucky. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
277,300,pub.1028196496,10.1002/anie.200453840,15188473,,Cubic Mesoporous Frameworks with a Mixed Semiconductor Nanocrystalline Wall Structure and Enhanced Sensitivity to Visible Light,Angewandte Chemie International Edition,,,2004-06-07,2004,43,23,3037-3040,Closed,Article,"Bartl, Michael H.; Puls, Stefan P.; Tang, Jing; Lichtenegger, Helga C.; Stucky, Galen D.",,"Bartl, Michael H. (University of California, Santa Barbara); Puls, Stefan P. (University of California, Santa Barbara); Tang, Jing (University of California, Santa Barbara); Lichtenegger, Helga C. (University of California, Santa Barbara; TU Wien); Stucky, Galen D. (University of California, Santa Barbara)",46,3,0.13,5.69,,https://app.dimensions.ai/details/publication/pub.1028196496,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
278,200,pub.1046465183,10.1002/ange.200453840,,,Cubic Mesoporous Frameworks with a Mixed Semiconductor Nanocrystalline Wall Structure and Enhanced Sensitivity to Visible Light,Angewandte Chemie,,,2004-06-07,2004,116,23,3099-3102,Closed,Article,"Bartl, Michael H.; Puls, Stefan P.; Tang, Jing; Lichtenegger, Helga C.; Stucky, Galen D.",,"Bartl, Michael H. (University of California, Santa Barbara); Puls, Stefan P. (University of California, Santa Barbara); Tang, Jing (University of California, Santa Barbara); Lichtenegger, Helga C. (University of California, Santa Barbara; TU Wien); Stucky, Galen D. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1046465183,,,,,,
279,400,pub.1055199716,10.1021/bi049380h,15196007,PMC1839050,Exploring molecular and mechanical gradients in structural bioscaffolds.,Biochemistry,,"Animals; Biopolymers; Evolution, Molecular; Humans; Molecular Structure",2004-06,2004,43,24,7653-62,"All OA; Green, Accepted & Submitted",Article,"Waite, J Herbert; Lichtenegger, Helga C; Stucky, Galen D; Hansma, Paul",,"Waite, J Herbert (University of California, Santa Barbara); Lichtenegger, Helga C (); Stucky, Galen D (); Hansma, Paul ()",124,14,1.85,11.59,http://europepmc.org/articles/pmc1839050?pdf=render,https://app.dimensions.ai/details/publication/pub.1055199716,11 Medical and Health Sciences; 0601 Biochemistry and Cell Biology; 0304 Medicinal and Biomolecular Chemistry; 03 Chemical Sciences; 06 Biological Sciences; 1101 Medical Biochemistry and Metabolomics,11 Medical and Health Sciences,0601 Biochemistry and Cell Biology,0304 Medicinal and Biomolecular Chemistry,03 Chemical Sciences,06 Biological Sciences
280,200,pub.1053351486,10.1002/chin.200416013,,,A Crystalline Microporous Narrow‐Bandgap Semiconductor.,ChemInform,,,2004-04-20,2004,35,16,,Closed,Article,"Palmqvist, Anders E. C.; Iversen, Bo B.; Zanghellini, Ezio; Behm, Maarten; Stucky, Galen D.",,"Palmqvist, Anders E. C. (Chalmers University of Technology); Iversen, Bo B. (Chalmers University of Technology); Zanghellini, Ezio (Chalmers University of Technology); Behm, Maarten (Chalmers University of Technology); Stucky, Galen D. (Chalmers University of Technology)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1053351486,,,,,,
281,400,pub.1055834866,10.1021/ja038953v,15099114,,Charge-driven flocculation of poly(L-lysine)-gold nanoparticle assemblies leading to hollow microspheres.,Journal of the American Chemical Society,,"Flocculation; Gold; Hydrogen-Ion Concentration; Microscopy, Confocal; Microscopy, Electron, Scanning; Microspheres; Nanotechnology; Particle Size; Polylysine; Scattering, Radiation; Silicon Dioxide",2004-04,2004,126,16,5292-9,Closed,Article,"Murthy, Vinit S; Cha, Jennifer N; Stucky, Galen D; Wong, Michael S",,"Murthy, Vinit S (Rice University); Cha, Jennifer N (); Stucky, Galen D (); Wong, Michael S ()",84,4,1.14,10.39,,https://app.dimensions.ai/details/publication/pub.1055834866,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
282,200,pub.1042414242,10.1002/chin.200409013,,,Electrocatalytic Properties of Thin Mesoporous Platinum Films Synthesized Utilizing Potential‐Controlled Surfactant Assembly.,ChemInform,,,2004-03-02,2004,35,9,,Closed,Article,"Choi, Kyoung‐Shin; McFarland, Eric W.; Stucky, Galen D.",,"Choi, Kyoung‐Shin (University of California, Santa Barbara); McFarland, Eric W. (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1042414242,,,,,,
283,400,pub.1055834897,10.1021/ja0390348,14982427,,Highly stable mesoporous metal oxides using nano-propping hybrid gemini surfactants.,Journal of the American Chemical Society,,,2004-03,2004,126,8,2310-1,Closed,Article,"Lyu, Yi-Yeol; Yi, Seung Hwan; Shon, Jeong Kuk; Chang, Seok; Pu, Lyong Sun; Lee, Sang-Yun; Yie, Jae Eui; Char, Kookheon; Stucky, Galen D; Kim, Ji Man",,"Lyu, Yi-Yeol (Samsung (South Korea)); Yi, Seung Hwan (); Shon, Jeong Kuk (); Chang, Seok (); Pu, Lyong Sun (); Lee, Sang-Yun (); Yie, Jae Eui (); Char, Kookheon (); Stucky, Galen D (); Kim, Ji Man ()",57,3,0.38,6.33,,https://app.dimensions.ai/details/publication/pub.1055834897,03 Chemical Sciences; 0302 Inorganic Chemistry; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0302 Inorganic Chemistry,0306 Physical Chemistry (incl. Structural),,
284,300,pub.1022999735,10.1002/anie.200351284,14755696,,A Crystalline Microporous Narrow‐Bandgap Semiconductor,Angewandte Chemie International Edition,,,2004-01-30,2004,43,6,700-704,Closed,Article,"Palmqvist, Anders E. C.; Iversen, Bo B.; Zanghellini, Ezio; Behm, Mårten; Stucky, Galen D.",,"Palmqvist, Anders E. C. (Chalmers University of Technology); Iversen, Bo B. (Aarhus University); Zanghellini, Ezio (Chalmers University of Technology); Behm, Mårten (Royal Institute of Technology); Stucky, Galen D. (University of California, Santa Barbara)",18,0,0.19,,,https://app.dimensions.ai/details/publication/pub.1022999735,03 Chemical Sciences,03 Chemical Sciences,,,,
285,200,pub.1007165055,10.1002/ange.200351284,,,A Crystalline Microporous Narrow‐Bandgap Semiconductor,Angewandte Chemie,,,2004-01-30,2004,116,6,718-722,Closed,Article,"Palmqvist, Anders E. C.; Iversen, Bo B.; Zanghellini, Ezio; Behm, Mårten; Stucky, Galen D.",,"Palmqvist, Anders E. C. (Chalmers University of Technology); Iversen, Bo B. (Aarhus University); Zanghellini, Ezio (Chalmers University of Technology); Behm, Mårten (Royal Institute of Technology); Stucky, Galen D. (University of California, Santa Barbara)",7,0,,,,https://app.dimensions.ai/details/publication/pub.1007165055,,,,,,
286,100,pub.1060608588,10.1103/physrevb.69.045107,,,Thermal conductivity of thermoelectric clathrates,Physical Review B,,,2004-01,2004,69,4,045107,Closed,Article,"Bentien, A.; Christensen, M.; Bryan, J. D.; Sanchez, A.; Paschen, S.; Steglich, F.; Stucky, G. D.; Iversen, B. B.",,"Bentien, A. (Max Planck Institute for Chemical Physics of Solids); Christensen, M. (Aarhus University); Bryan, J. D. (University of California, Santa Barbara); Sanchez, A. (Max Planck Institute for Chemical Physics of Solids); Paschen, S. (Max Planck Institute for Chemical Physics of Solids); Steglich, F. (Max Planck Institute for Chemical Physics of Solids); Stucky, G. D. (University of California, Santa Barbara); Iversen, B. B. (Aarhus University)",136,6,,,,https://app.dimensions.ai/details/publication/pub.1060608588,02 Physical Sciences; 03 Chemical Sciences,02 Physical Sciences,03 Chemical Sciences,,,
287,400,pub.1050648318,10.1039/b314118g,14973610,,C 1 Coupling via bromine activation and tandem catalytic condensation and neutralization over CaO/zeolite composites,Chemical Communications,,,2004,2004,0,5,566-567,Closed,Article,"Lorkovic, Ivan; Noy, Maria; Weiss, Mike; Sherman, Jeff; McFarland, Eric; Stucky, Galen D.; Ford, Peter C.",,"Lorkovic, Ivan (University of California, Santa Barbara); Noy, Maria (University of California, Santa Barbara); Weiss, Mike (); Sherman, Jeff (); McFarland, Eric (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Ford, Peter C. (University of California, Santa Barbara)",31,2,0.22,,,https://app.dimensions.ai/details/publication/pub.1050648318,03 Chemical Sciences,03 Chemical Sciences,,,,
288,400,pub.1044418487,10.1039/b402037e,15216362,,Direct synthesis of ordered mesoporous materials constructed with polymer – silica hybrid frameworks,Chemical Communications,,,2004,2004,0,13,1524-1525,Closed,Article,"Kang, Yoon-Sok; Lee, Hyung Ik; Zhang, Ye; Han, Yong Jin; Yie, Jae Eui; Stucky, Galen D.; Kim, Ji Man",,"Kang, Yoon-Sok (University of California, Santa Barbara); Lee, Hyung Ik (Ajou University); Zhang, Ye (Ajou University); Han, Yong Jin (University of California, Santa Barbara); Yie, Jae Eui (Ajou University); Stucky, Galen D. (University of California, Santa Barbara); Kim, Ji Man (Ajou University)",15,2,0.15,1.5,,https://app.dimensions.ai/details/publication/pub.1044418487,03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,,
289,400,pub.1034024581,10.1039/b403211j,15278161,,Design of a doubly-hydrophilic block copolypeptide that directs the formation of calcium carbonate microspheres,Chemical Communications,,"Calcium Carbonate; Crystallography, X-Ray; Microspheres; Peptides",2004,2004,0,15,1736-1737,Closed,Article,"Euliss, Larken E.; Trnka, Tina M.; Deming, Timothy J.; Stucky, Galen D.",,"Euliss, Larken E. (University of California, Santa Barbara); Trnka, Tina M. (University of California, Santa Barbara); Deming, Timothy J. (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",16,1,0.08,,,https://app.dimensions.ai/details/publication/pub.1034024581,03 Chemical Sciences,03 Chemical Sciences,,,,
290,400,pub.1006777767,10.1039/b403690e,15263972,,Synthesis and photocatalytic properties of highly crystalline and ordered mesoporous TiO 2 thin films,Chemical Communications,,,2004,2004,0,14,1670-1671,Closed,Article,"Tang, Jing; Wu, Yiying; McFarland, Eric W.; Stucky, Galen D.",,"Tang, Jing (University of California, Santa Barbara); Wu, Yiying (University of California, Santa Barbara); McFarland, Eric W. (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",110,4,0.67,,,https://app.dimensions.ai/details/publication/pub.1006777767,03 Chemical Sciences,03 Chemical Sciences,,,,
291,300,pub.1046263774,10.1039/b313609d,15069522,,Free-standing mesoporous titania films with anatase nanocrystallites synthesized at 80 °C,Chemical Communications,,"Biocompatible Materials; Calcium; Crystallization; Microscopy, Electron, Scanning; Nanotechnology; Particle Size; Porosity; Temperature; Titanium; X-Ray Diffraction",2004,2004,0,8,1016-1017,Closed,Article,"Ostomel, Todd A; Stucky, Galen D",,"Ostomel, Todd A (University of California, Santa Barbara); Stucky, Galen D ()",22,0,0.22,,,https://app.dimensions.ai/details/publication/pub.1046263774,03 Chemical Sciences,03 Chemical Sciences,,,,
292,300,pub.1013269998,10.1039/b404982a,15367994,,A general integrated process for synthesizing olefin oxides,Chemical Communications,,,2004,2004,0,18,2100-2101,Closed,Article,"Sun, Shouli; Lorkovic, Ivan M.; Weiss, Michael; Sherman, Jeffrey H.; Stucky, Galen D.; Ford, Peter C.; McFarland, Eric W.",,"Sun, Shouli (); Lorkovic, Ivan M. (University of California, Santa Barbara); Weiss, Michael (); Sherman, Jeffrey H. (); Stucky, Galen D. (University of California, Santa Barbara); Ford, Peter C. (University of California, Santa Barbara); McFarland, Eric W. (University of California, Santa Barbara)",2,0,0,,,https://app.dimensions.ai/details/publication/pub.1013269998,03 Chemical Sciences,03 Chemical Sciences,,,,
293,100,pub.1067959075,10.1557/proc-823-w4.12,,,Self-Assembling Microspheres from Charged Functional Polyelectrolytes and Small-Molecule Counterions,MRS Advances,,,2004,2004,823,,w4.12,Closed,Article,"Mckenna, Brandon; Birkedal, Henrik; Bartl, Michael H.; Deming, Timothy J.; Stucky, Galen D.",,"Mckenna, Brandon (University of California, Santa Barbara); Birkedal, Henrik (University of California, Santa Barbara); Bartl, Michael H. (University of California, Santa Barbara); Deming, Timothy J. (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",3,0,,0.33,,https://app.dimensions.ai/details/publication/pub.1067959075,0306 Physical Chemistry (incl. Structural); 03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,
294,100,pub.1035114866,10.1016/s0167-2991(04)80196-4,,,Integrating interfaces and function with molecular assembly,Studies in Surface Science and Catalysis,"Mesoporous Crystals and Related Nano-Structured Materials, Proceedings of the Meeting on Mesoporous Crystals and Related Nano-Structured Materials",,2004,2004,148,,133-137,Closed,Chapter,"Stucky, G.D.; Waite, J. Herbert",,"Stucky, G.D. (Stockholm University); Waite, J. Herbert (University of California, Santa Barbara)",1,0,,0.1,,https://app.dimensions.ai/details/publication/pub.1035114866,03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,,
295,100,pub.1006491469,10.1039/b402942a,,,"Hydrothermal synthesis , structures and catalytic properties of the new open-framework cobalt tungsten phosphates (enH 2 ) 3 [Co 3 W 4 P 4 O 28 ] and K 6 [Co 3 W 4 P 4 O 28 ]·4H 2 O",Journal of Materials Chemistry,,,2004,2004,14,10,1567-1571,Closed,Article,"Yan, Bangbo; Goh, Ngoh K.; Chia, Lian S.; Stucky, Galen D.",,"Yan, Bangbo (Nanyang Technological University; University of California, Santa Barbara); Goh, Ngoh K. (Nanyang Technological University); Chia, Lian S. (Nanyang Technological University); Stucky, Galen D. (University of California, Santa Barbara)",1,0,,0.12,,https://app.dimensions.ai/details/publication/pub.1006491469,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
296,200,pub.1004945335,10.1002/adma.200304557,,,Electrocatalytic Properties of Thin Mesoporous Platinum Films Synthesized Utilizing Potential‐Controlled Surfactant Assembly,Advanced Materials,,,2003-12-03,2003,15,23,2018-2021,Closed,Article,"Choi, K.‐S.; McFarland, E.W.; Stucky, G.D.",,"Choi, K.‐S. (University of California, Santa Barbara); McFarland, E.W. (University of California, Santa Barbara); Stucky, G.D. ()",91,1,,,,https://app.dimensions.ai/details/publication/pub.1004945335,09 Engineering; 02 Physical Sciences; 03 Chemical Sciences,09 Engineering,02 Physical Sciences,03 Chemical Sciences,,
297,400,pub.1014625177,10.1111/j.1365-2818.2003.01275.x,14629555,,Atomic force microscopy study of living diatoms in ambient conditions,Journal of Microscopy,,"Adhesiveness; Adhesives; Biotechnology; Diatoms; Glass; Microscopy, Atomic Force; Nanotechnology",2003-12,2003,212,3,292-299,All OA; Gold,Article,"Gebeshuber, I. C.; Kindt, J. H.; Thompson, J. B.; Del Amo, Y.; Stachelberger, H.; Brzezinski, M. A.; Stucky, G. D.; Morse, D. E.; Hansma, P. K.",,"Gebeshuber, I. C. (TU Wien); Kindt, J. H. (); Thompson, J. B. (); Del Amo, Y. (University of Bordeaux); Stachelberger, H. (TU Wien); Brzezinski, M. A. (); Stucky, G. D. (); Morse, D. E. (University of California, Santa Barbara); Hansma, P. K. ()",64,7,0.57,7.77,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2818.2003.01275.x/pdf,https://app.dimensions.ai/details/publication/pub.1014625177,0601 Biochemistry and Cell Biology; 0299 Other Physical Sciences; 06 Biological Sciences; 02 Physical Sciences,0601 Biochemistry and Cell Biology,0299 Other Physical Sciences,06 Biological Sciences,02 Physical Sciences,
298,200,pub.1056051460,10.1021/jp027046u,,,Synthesis of Mesoporous Silica from Commercial Poly(ethylene oxide)/Poly(butylene oxide) Copolymers:  Toward the Rational Design of Ordered Mesoporous Materials,The Journal of Physical Chemistry B,,,2003-12,2003,107,48,13368-13375,Closed,Article,"Yu, Chengzhong; Fan, Jie; Tian, Bozhi; Stucky, Galen D.; Zhao, Dongyuan",,"Yu, Chengzhong (); Fan, Jie (); Tian, Bozhi (); Stucky, Galen D. (); Zhao, Dongyuan ()",58,4,,,,https://app.dimensions.ai/details/publication/pub.1056051460,09 Engineering; 02 Physical Sciences; 03 Chemical Sciences,09 Engineering,02 Physical Sciences,03 Chemical Sciences,,
299,400,pub.1055834157,10.1021/ja036967v,14611226,,Structure-selective synthesis of mesostructured/mesoporous silica nanofibers.,Journal of the American Chemical Society,,,2003-11,2003,125,46,13966-7,Closed,Article,"Wang, Jianfang; Zhang, Jinping; Asoo, Beverly Y; Stucky, Galen D",,"Wang, Jianfang (University of California, Santa Barbara); Zhang, Jinping (); Asoo, Beverly Y (); Stucky, Galen D ()",87,5,0.71,,,https://app.dimensions.ai/details/publication/pub.1055834157,03 Chemical Sciences,03 Chemical Sciences,,,,
300,200,pub.1056215640,10.1021/nl034472y,,,Cooperative Assembly of Magnetic Nanoparticles and Block Copolypeptides in Aqueous Media,Nano Letters,,,2003-11,2003,3,11,1489-1493,Closed,Article,"Euliss, Larken E.; Grancharov, Stephanie G.; O'Brien, Stephen; Deming, Timothy J.; Stucky, Galen D.; Murray, C. B.; Held, G. A.",,"Euliss, Larken E. (); Grancharov, Stephanie G. (); O'Brien, Stephen (); Deming, Timothy J. (); Stucky, Galen D. (); Murray, C. B. (); Held, G. A. ()",204,11,,,,https://app.dimensions.ai/details/publication/pub.1056215640,,,,,,
