,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Dar A Roberts. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
152,100,pub.1022624560,10.1016/j.agee.2006.05.019,,,"Temporal nutrient variation in soil and vegetation of post-forest pastures as a function of soil order, pasture age, and management, Rondônia, Brazil",Agriculture Ecosystems & Environment,,,2007-01,2007,118,1-4,159-172,Closed,Article,"Numata, Izaya; Chadwick, Oliver A.; Roberts, Dar A.; Schimel, Joshua P.; Sampaio, Fernando F.; Leonidas, Francisco C.; Soares, João V.","Numata, Izaya","Numata, Izaya (University of California, Santa Barbara); Chadwick, Oliver A. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Schimel, Joshua P. (University of California, Santa Barbara); Sampaio, Fernando F. (); Leonidas, Francisco C. (); Soares, João V. (National Institute for Space Research)",16,2,,1.58,,https://app.dimensions.ai/details/publication/pub.1022624560,0503 Soil Sciences; 05 Environmental Sciences,0503 Soil Sciences,05 Environmental Sciences,,,
153,100,pub.1037559435,10.1029/2005jg000113,,,Evaluation of Airborne Visible/Infrared Imaging Spectrometer (AVIRIS) and Moderate Resolution Imaging Spectrometer (MODIS) measures of live fuel moisture and fuel condition in a shrubland ecosystem in southern California,Journal of Geophysical Research,,,2006-12,2006,111,G4,,All OA; Gold,Article,"Roberts, D. A.; Dennison, P. E.; Peterson, S.; Sweeney, S.; Rechel, J.",,"Roberts, D. A. (University of California, Santa Barbara); Dennison, P. E. (University of Utah); Peterson, S. (University of California, Santa Barbara); Sweeney, S. (University of California, Santa Barbara); Rechel, J. (Pacific Southwest Research Station)",89,17,,10.38,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2005JG000113,https://app.dimensions.ai/details/publication/pub.1037559435,05 Environmental Sciences; 0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,
154,200,pub.1016803317,10.1201/b15917-10,,,Applying Imaging Spectrometry in Urban Areas,,Urban Remote Sensing,,2006-10-27,2006,,,137-164,Closed,Chapter,"Herold, Martin; Schiefer, Sebastian; Hostert, Patrick; Roberts, Dar",,"Herold, Martin (); Schiefer, Sebastian (); Hostert, Patrick (); Roberts, Dar ()",14,4,,,,https://app.dimensions.ai/details/publication/pub.1016803317,,,,,,
155,100,pub.1027505687,10.1029/2005wr004509,,,Measuring the expressed abundance of the three phases of water with an imaging spectrometer over melting snow,Water Resources Research,,,2006-10,2006,42,10,,All OA; Gold,Article,"Green, Robert O.; Painter, Thomas H.; Roberts, Dar A.; Dozier, Jeff",,"Green, Robert O. (Jet Propulsion Lab); Painter, Thomas H. (University of Colorado Boulder); Roberts, Dar A. (University of California, Santa Barbara); Dozier, Jeff (University of California, Santa Barbara)",55,13,,10.71,http://onlinelibrary.wiley.com/doi/10.1029/2005WR004509/pdf,https://app.dimensions.ai/details/publication/pub.1027505687,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
156,100,pub.1033321163,10.1029/2005gb002507,,,Large‐area spatially explicit estimates of tropical soil carbon stocks and response to land‐cover change,Global Biogeochemical Cycles,,,2006-09,2006,20,3,n/a-n/a,All OA; Gold,Article,"Holmes, Karen W.; Chadwick, Oliver A.; Kyriakidis, Phaedon C.; de Filho, Eliomar P. Silva; Soares, João Vianei; Roberts, Dar A.",,"Holmes, Karen W. (University of Western Australia; University of California, Santa Barbara); Chadwick, Oliver A. (University of California, Santa Barbara); Kyriakidis, Phaedon C. (University of California, Santa Barbara); de Filho, Eliomar P. Silva (Universidade Federal de Rondônia); Soares, João Vianei (); Roberts, Dar A. (University of California, Santa Barbara)",30,3,,2.82,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2005GB002507,https://app.dimensions.ai/details/publication/pub.1033321163,04 Earth Sciences; 0401 Atmospheric Sciences; 0405 Oceanography; 0402 Geochemistry,04 Earth Sciences,0401 Atmospheric Sciences,0405 Oceanography,0402 Geochemistry,
157,200,pub.1044664744,10.1117/12.681034,,,Comparison of small and large footprint lidar systems in predicting forest structural characteristics,Proceedings of SPIE,Remote Sensing and Modeling of Ecosystems for Sustainability III,,2006-08-31,2006,6298,,629803-629803-9,Closed,Proceeding,"Ogunjemiyo, Segun; Roberts, Dar; Ustin, Susan; Parker, Geoffrey",,"Ogunjemiyo, Segun (California State University, Fresno); Roberts, Dar (University of California, Santa Barbara); Ustin, Susan (University of California, Davis); Parker, Geoffrey ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1044664744,,,,,,
158,100,pub.1094701733,10.1109/igarss.2006.519,,,The Future of Imaging Spectroscopy – Prospective Technologies and Applications,,2006 IEEE International Symposium on Geoscience and Remote Sensing,,2006-07,2006,,,2005-2009,"All OA; Green, Published",Proceeding,"Schaepman, Michael E.; Green, Robert O.; Ungar, Stephen G.; Curtiss, Brian; Boardman, Joe; Plaza, Antonio J.; Gao, Bo-Cai; Ustin, Susan; Kokaly, Raymond; Miller, John R.; Jacquemoud, Stéphane; Ben-Dor, Eyal; Clark, Roger; Davis, Curtiss; Dozier, Jeff; Goodenough, David G.; Roberts, Dar; Swayze, Gregg; Milton, Edward J.; Goetz, Alex F.H.",,"Schaepman, Michael E. (Wageningen University & Research); Green, Robert O. (Jet Propulsion Lab); Ungar, Stephen G. (); Curtiss, Brian (Analytical Spectral Devices (United States)); Boardman, Joe (Analytical Imaging and Geophysics (United States)); Plaza, Antonio J. (University of Extremadura); Gao, Bo-Cai (United States Naval Research Laboratory); Ustin, Susan (University of California, Davis); Kokaly, Raymond (United States Geological Survey); Miller, John R. (York University); Jacquemoud, Stéphane (Paris Diderot University); Ben-Dor, Eyal (Tel Aviv University); Clark, Roger (United States Geological Survey); Davis, Curtiss (Oregon State University); Dozier, Jeff (University of California, Santa Barbara); Goodenough, David G. (Natural Resources Canada); Roberts, Dar (University of California, Santa Barbara); Swayze, Gregg (United States Geological Survey); Milton, Edward J. (University of Southampton); Goetz, Alex F.H. (University of Colorado System)",12,0,,3.07,http://library.wur.nl/WebQuery/wurpubs/fulltext/22382,https://app.dimensions.ai/details/publication/pub.1094701733,02 Physical Sciences; 0299 Other Physical Sciences,02 Physical Sciences,0299 Other Physical Sciences,,,
159,100,pub.1037365324,10.1016/j.epsl.2006.01.047,,,In situ sensing of methane emissions from natural marine hydrocarbon seeps: A potential remote sensing technology,Earth and Planetary Science Letters,,,2006-05,2006,245,3-4,509-522,Closed,Article,"Leifer, Ira; Roberts, Dar; Margolis, Jack; Kinnaman, Frank","Leifer, Ira","Leifer, Ira (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara); Margolis, Jack (); Kinnaman, Frank (University of California, Santa Barbara)",16,0,,,,https://app.dimensions.ai/details/publication/pub.1037365324,02 Physical Sciences; 04 Earth Sciences,02 Physical Sciences,04 Earth Sciences,,,
160,100,pub.1037353844,10.1016/j.rse.2005.10.007,,,Wildfire temperature and land cover modeling using hyperspectral data,Remote Sensing of Environment,,,2006-01-30,2006,100,2,212-222,Closed,Article,"Dennison, Philip E.; Charoensiri, Kraivut; Roberts, Dar A.; Peterson, Seth H.; Green, Robert O.","Dennison, Philip E.","Dennison, Philip E. (University of Utah); Charoensiri, Kraivut (University of Utah); Roberts, Dar A. (University of California, Santa Barbara); Peterson, Seth H. (University of California, Santa Barbara); Green, Robert O. (Jet Propulsion Lab)",81,16,,10.55,,https://app.dimensions.ai/details/publication/pub.1037353844,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
161,100,pub.1019100747,10.1175/ei132.1,,,Multitemporal Analysis of Degraded Forests in the Southern Brazilian Amazon,Earth Interactions,,,2005-10,2005,9,19,1-25,Closed,Article,"Souza, Carlos M.; Roberts, Dar A.; Monteiro, AndréL.",,"Souza, Carlos M. (); Roberts, Dar A. (); Monteiro, AndréL. ()",24,3,,2.48,,https://app.dimensions.ai/details/publication/pub.1019100747,0404 Geophysics; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0403 Geology,0404 Geophysics,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0403 Geology,
162,100,pub.1004373088,10.1016/j.rse.2005.07.013,,,Combining spectral and spatial information to map canopy damage from selective logging and forest fires,Remote Sensing of Environment,,,2005-10,2005,98,2-3,329-343,Closed,Article,"Souza, Carlos M.; Roberts, Dar A.; Cochrane, Mark A.","Souza, Carlos M.","Souza, Carlos M. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Cochrane, Mark A. (Michigan State University)",150,22,,18.31,,https://app.dimensions.ai/details/publication/pub.1004373088,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
163,100,pub.1015932596,10.1016/j.rse.2005.04.023,,,Mapping North African landforms using continental scale unmixing of MODIS imagery,Remote Sensing of Environment,,,2005-09,2005,97,4,470-483,Closed,Article,"Ballantine, John-Andrew C.; Okin, Gregory S.; Prentiss, Dylan E.; Roberts, Dar A.","Ballantine, John-Andrew C.","Ballantine, John-Andrew C. (University of California, Santa Barbara); Okin, Gregory S. (University of Virginia); Prentiss, Dylan E. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara)",58,7,,5.27,,https://app.dimensions.ai/details/publication/pub.1015932596,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
164,400,pub.1065120005,10.1364/ao.44.004327,16045221,,Spectral characteristics of asphalt road aging and deterioration: implications for remote-sensing applications.,Applied Optics,,,2005-07-10,2005,44,20,4327-34,Closed,Article,"Herold, Martin; Roberts, Dar",,"Herold, Martin (Friedrich Schiller University Jena); Roberts, Dar ()",74,26,0.36,15.23,,https://app.dimensions.ai/details/publication/pub.1065120005,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
165,100,pub.1011270969,10.1016/j.rse.2005.03.009,,,Hyperspectral discrimination of tropical rain forest tree species at leaf to crown scales,Remote Sensing of Environment,,,2005-06-30,2005,96,3-4,375-398,Closed,Article,"Clark, Matthew L.; Roberts, Dar A.; Clark, David B.","Clark, Matthew L.","Clark, Matthew L. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Clark, David B. (University of Missouri–St. Louis)",411,91,,50.17,,https://app.dimensions.ai/details/publication/pub.1011270969,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
166,100,pub.1026133751,10.1007/s10533-004-3544-x,,,Multi-scale variability in tropical soil nutrients following land-cover change,Biogeochemistry,,,2005-06,2005,74,2,173-203,Closed,Article,"Holmes, Karen W.; Kyriakidis, Phaedon C.; Chadwick, Oliver A.; Soares, João Vianei; Roberts, Dar A.","Holmes, Karen W.","Holmes, Karen W. (University of Western Australia; University of California, Santa Barbara); Kyriakidis, Phaedon C. (University of California, Santa Barbara); Chadwick, Oliver A. (University of California, Santa Barbara); Soares, João Vianei (National Institute for Space Research); Roberts, Dar A. (University of California, Santa Barbara)",31,3,,2.69,,https://app.dimensions.ai/details/publication/pub.1026133751,0503 Soil Sciences; 05 Environmental Sciences,0503 Soil Sciences,05 Environmental Sciences,,,
167,100,pub.1021686449,10.1590/s0044-59672005000200016,,,Técnicas avançadas de sensoriamento remoto aplicadas ao estudo de mudanças climáticas e ao funcionamento dos ecossistemas amazônicos,Acta Amazonica,,,2005-06,2005,35,2,259-272,All OA; Gold,Article,"de Moraes Novo, Evlyn Márcia Leão; Ferreira, Laerte Guimaraes; Barbosa, Cláudio; Carvalho, Claudio; Sano, Edson E.; Shimabukuro, Yosio; Huete, Alfreado; Potter, Christopher; Roberts, Dar.A.; Hess, Laura L.; Melack, John J.; Yoshioka, Hiroki; Klooster, Steven; Kumar, Vipin; Myneni, Ranga; Ratana, Piyachat; Didan, Kamel; Miura, Tomoaki",,"de Moraes Novo, Evlyn Márcia Leão (National Institute for Space Research); Ferreira, Laerte Guimaraes (Federal University of Goiás); Barbosa, Cláudio (National Institute for Space Research); Carvalho, Claudio (); Sano, Edson E. (Brazilian Agricultural Research Corporation); Shimabukuro, Yosio (National Institute for Space Research); Huete, Alfreado (University of Arizona); Potter, Christopher (National Aeronautics and Space Administration); Roberts, Dar.A. (University of California, Santa Barbara); Hess, Laura L. (University of California, Santa Barbara); Melack, John J. (University of California, Santa Barbara); Yoshioka, Hiroki (Meijo University); Klooster, Steven (); Kumar, Vipin (University of Minnesota); Myneni, Ranga (Boston University); Ratana, Piyachat (University of Arizona); Didan, Kamel (University of Arizona); Miura, Tomoaki (University of Arizona)",0,0,,,http://www.scielo.br/pdf/aa/v35n2/v35n2a16.pdf,https://app.dimensions.ai/details/publication/pub.1021686449,,,,,,
168,100,pub.1019424135,10.1111/j.1523-1739.2005.00045.x,,,Edge Influence on Forest Structure and Composition in Fragmented Landscapes,Conservation Biology,,,2005-06,2005,19,3,768-782,Closed,Article,"HARPER, KAREN A.; MACDONALD, S. ELLEN; BURTON, PHILIP J.; CHEN, JIQUAN; BROSOFSKE, KIMBERLEY D.; SAUNDERS, SARI C.; EUSKIRCHEN, EUGÉNIE S.; ROBERTS, DAR; JAITEH, MALANDING S.; ESSEEN, PER‐ANDERS",,"HARPER, KAREN A. (University of Quebec at Montreal); MACDONALD, S. ELLEN (University of Alberta); BURTON, PHILIP J. (Canadian Forest Service); CHEN, JIQUAN (University of Toledo); BROSOFSKE, KIMBERLEY D. (Michigan Technological University); SAUNDERS, SARI C. (Michigan Technological University); EUSKIRCHEN, EUGÉNIE S. (University of Alaska System); ROBERTS, DAR (University of California, Santa Barbara); JAITEH, MALANDING S. (Lamont-Doherty Earth Observatory); ESSEEN, PER‐ANDERS (Umeå University)",647,112,,,,https://app.dimensions.ai/details/publication/pub.1019424135,05 Environmental Sciences; 06 Biological Sciences; 07 Agricultural and Veterinary Sciences,05 Environmental Sciences,06 Biological Sciences,07 Agricultural and Veterinary Sciences,,
169,100,pub.1030307081,10.1080/0143116042000273998,,,Use of Normalized Difference Water Index for monitoring live fuel moisture,International Journal of Remote Sensing,,,2005-03,2005,26,5,1035-1042,Closed,Article,"Dennison, P. E.; Roberts, D. A.; Peterson, S. H.; Rechel, J.",,"Dennison, P. E. (University of Utah); Roberts, D. A. (University of California, Santa Barbara); Peterson, S. H. (University of California, Santa Barbara); Rechel, J. ()",68,5,,8.21,,https://app.dimensions.ai/details/publication/pub.1030307081,09 Engineering; 0909 Geomatic Engineering; 04 Earth Sciences; 0406 Physical Geography and Environmental Geoscience,09 Engineering,0909 Geomatic Engineering,04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,
170,100,pub.1005379697,10.1016/j.rse.2004.12.013,,,Effects of channel morphology and sensor spatial resolution on image-derived depth estimates,Remote Sensing of Environment,,,2005-03,2005,95,2,231-247,"All OA; Green, Accepted & Submitted",Article,"Legleiter, Carl J.; Roberts, Dar A.","Legleiter, Carl J.","Legleiter, Carl J. (University of California, Santa Barbara; Yellowstone Ecological Research Center); Roberts, Dar A. (University of California, Santa Barbara)",37,4,,4.52,https://escholarship.org/content/qt69h2296c/qt69h2296c.pdf?t=lnpom8,https://app.dimensions.ai/details/publication/pub.1005379697,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
